Age,Potential,foot,Value,Wage,Height_cm,Weight_kg,Acceleration,Sprint speed,Agility,Reactions,Balance,Stamina,Strength,International reputation,Is_On_Loan,Is_Free_Agent,Contract_Years_Left,Team_encoded,Forward Score,Midfielder Score,Defender Score,Goalkeeper Score,Position Category_Defender,Position Category_Forward,Position Category_Goalkeeper,Position Category_Midfielder
28,71,1,14.285514812209817,8.987321812850125,190,87,72,75,51.0,68,58.0,79,82,1,0,0,3,14.134076652805534,66.6,66.6,71.2,9.6,1.0,0.0,0.0,0.0
21,75,1,13.997832948091215,8.294299608857235,178,73,78,77,75.0,46,70.0,49,58,1,0,0,0,13.379576494413046,70.0,54.2,29.8,11.4,0.0,0.0,0.0,1.0
25,69,1,13.560619598657231,8.006700845440367,195,81,47,45,23.0,61,43.0,25,65,1,1,0,0,13.945151507151044,31.2,20.0,22.0,64.2,0.0,0.0,1.0,0.0
27,67,1,13.910821646859096,8.853808274977197,184,82,70,67,65.0,61,63.0,74,78,1,0,0,0,13.265900075341325,68.8,60.4,37.2,8.2,0.0,1.0,0.0,0.0
23,71,1,13.73755009757506,8.294299608857235,191,79,50,50,55.0,60,56.0,40,62,1,0,0,1,14.060900013613766,39.2,48.4,22.4,63.8,0.0,0.0,1.0,0.0
24,71,0,14.220976332738882,9.680406499268877,177,68,71,70,69.0,64,65.0,73,59,1,0,0,3,14.62469532028203,58.4,66.4,64.0,10.4,1.0,0.0,0.0,0.0
23,76,1,14.80876270134486,9.61587214452889,181,73,82,84,79.0,60,69.0,75,69,1,0,0,1,14.10459924566484,63.4,63.8,66.6,10.4,1.0,0.0,0.0,0.0
23,77,1,14.978661680269909,11.0186455364637,185,82,69,65,75.0,68,69.0,62,64,1,0,0,0,16.96522190662038,69.2,66.8,44.2,10.0,0.0,0.0,0.0,1.0
25,76,1,15.123843647884687,9.798182590890704,187,78,84,87,71.0,72,68.0,86,73,1,0,0,2,15.390321683100618,75.4,71.0,67.4,11.0,1.0,0.0,0.0,0.0
22,75,0,14.603968372873895,8.006700845440367,186,72,60,65,70.0,68,59.0,62,66,1,0,0,0,13.428623497660066,64.4,68.6,60.2,9.8,0.0,0.0,0.0,1.0
22,77,1,14.80876270134486,9.546884034617923,183,75,89,87,75.0,66,78.0,58,72,1,0,0,3,13.836074326499958,75.6,59.8,37.2,10.2,0.0,0.0,0.0,1.0
25,62,1,12.611541086966117,6.2166061010848646,188,79,61,66,59.0,54,61.0,72,83,1,1,0,0,13.430423468636937,60.4,52.0,28.2,12.4,0.0,1.0,0.0,0.0
23,68,1,13.560619598657231,7.601402334583733,186,79,59,69,48.0,62,49.0,70,80,1,0,0,0,13.429671974294894,48.2,56.8,65.4,10.2,1.0,0.0,0.0,0.0
26,81,0,16.61887099947687,10.308985993422082,174,66,80,76,86.0,77,83.0,86,64,1,0,0,1,14.861678707149515,69.8,79.0,74.4,8.6,1.0,0.0,0.0,0.0
28,73,0,14.946912992035967,10.463131911491969,170,63,79,74,82.0,67,90.0,85,47,1,0,0,1,14.379713149067827,72.2,72.2,58.8,9.6,0.0,0.0,0.0,1.0
23,79,1,15.830413711839864,10.757924157061597,185,72,70,72,71.0,73,64.0,60,59,1,0,0,3,16.06046740029026,66.6,69.0,71.4,10.6,1.0,0.0,0.0,0.0
25,76,1,15.123843647884687,9.952325334619427,173,67,75,75,80.0,72,84.0,68,51,1,0,0,1,13.428623497660066,65.0,68.6,67.4,7.6,1.0,0.0,0.0,0.0
26,67,1,13.73755009757506,6.68586094706836,176,73,74,70,73.0,64,76.0,60,68,1,0,0,3,13.41265503043043,63.4,62.6,64.6,10.6,1.0,0.0,0.0,0.0
23,87,1,17.399029524198163,9.39274525863144,199,86,49,38,36.0,76,45.0,33,69,3,0,0,2,15.911700966745457,33.4,39.0,21.8,79.4,0.0,0.0,1.0,0.0
25,75,0,15.319588176962746,9.99884318585288,187,80,72,83,72.0,73,67.0,84,71,1,0,0,3,13.44957184754862,68.0,69.8,75.6,8.2,0.0,0.0,0.0,1.0
26,76,0,15.607270193858982,10.275085591132717,180,73,86,88,84.0,71,74.0,71,72,1,0,0,3,15.13885240478878,79.4,70.8,70.2,10.4,1.0,0.0,0.0,0.0
25,81,1,16.785925074816024,11.23850177707664,188,87,64,67,60.0,79,58.0,71,81,1,0,0,1,15.864460564859398,50.8,66.6,80.8,8.8,1.0,0.0,0.0,0.0
28,69,1,14.151983508870948,9.741027444837728,178,78,94,96,85.0,70,77.0,72,60,1,0,0,1,13.41265503043043,78.4,59.8,40.0,8.8,0.0,1.0,0.0,0.0
38,63,1,11.407576060361786,8.517393171418904,181,75,41,40,34.0,51,53.0,56,75,1,0,0,0,13.47818856033971,37.4,52.6,63.0,10.2,1.0,0.0,0.0,0.0
32,74,1,14.845130332288226,9.546884034617923,170,71,67,55,80.0,70,82.0,83,68,1,0,0,2,14.994728819711518,65.2,76.0,70.4,12.4,0.0,0.0,0.0,1.0
23,74,0,14.45736497045232,8.294299608857235,172,60,90,84,82.0,59,82.0,74,45,1,0,0,3,13.164107358990652,70.6,63.4,57.6,12.4,1.0,0.0,0.0,0.0
25,78,1,15.830413711839864,10.043292972227004,186,81,72,78,60.0,72,58.0,83,80,1,0,0,3,13.428623497660066,75.6,73.4,48.0,11.0,0.0,1.0,0.0,0.0
24,71,1,14.285514812209817,9.546884034617923,173,69,75,70,74.0,63,79.0,72,57,1,0,0,3,14.244639682101552,68.6,64.6,45.8,10.4,0.0,0.0,0.0,1.0
30,69,1,14.077875591662238,9.105090961257083,172,70,82,80,75.0,62,79.0,64,42,1,1,0,0,12.833454351966092,74.6,63.2,45.0,12.6,0.0,1.0,0.0,0.0
21,79,1,15.38412668421143,9.210440366976515,175,67,80,76,84.0,71,86.0,76,63,1,0,0,3,13.429671974294894,72.6,72.2,63.2,11.0,0.0,0.0,0.0,1.0
24,73,1,14.403297778421797,9.210440366976515,179,75,75,79,86.0,66,76.0,60,34,1,0,0,3,13.430423468636937,70.4,65.8,31.8,11.0,0.0,0.0,0.0,1.0
25,72,0,14.508658238524095,9.472781556562168,178,72,76,73,79.0,70,77.0,74,56,1,0,0,3,13.763818086974522,69.0,71.4,65.0,9.0,1.0,0.0,0.0,0.0
26,71,1,14.285514812209817,9.852246888342531,193,91,62,63,54.0,64,53.0,71,88,1,0,0,2,14.060900013613766,60.2,63.6,71.0,10.4,1.0,0.0,0.0,0.0
20,68,1,13.122365377402328,6.85751406254539,179,75,79,75,78.0,50,75.0,46,60,1,0,0,0,13.430423468636937,67.2,47.8,26.2,11.4,0.0,1.0,0.0,0.0
25,83,1,17.147715103853763,9.852246888342531,178,70,78,82,85.0,79,77.0,82,69,1,0,0,2,15.0444276557048,81.4,81.0,67.4,8.0,0.0,0.0,0.0,1.0
26,70,0,13.997832948091215,8.006700845440367,184,76,62,65,62.0,66,66.0,71,78,1,0,0,2,13.665822541151051,52.8,61.4,68.4,10.2,1.0,0.0,0.0,0.0
24,82,1,16.993564429978885,11.264476926102368,186,73,87,85,81.0,77,66.0,75,52,1,0,0,4,16.003051469855546,80.8,73.4,43.6,10.4,0.0,0.0,0.0,1.0
27,73,1,14.403297778421797,9.305741456739437,191,76,64,55,55.0,71,39.0,81,76,1,0,0,3,13.430423468636937,52.6,65.0,72.0,9.8,1.0,0.0,0.0,0.0
23,78,1,15.068273812173889,10.645448706505872,187,76,74,73,69.0,68,61.0,73,70,1,0,0,2,15.453629132234278,67.4,69.6,70.4,10.4,1.0,0.0,0.0,0.0
24,70,1,13.910821646859096,8.987321812850125,185,82,72,75,64.0,65,58.0,73,85,1,0,0,1,13.429671974294894,67.0,58.6,34.6,11.8,0.0,1.0,0.0,0.0
24,73,1,14.603968372873895,9.852246888342531,178,75,66,66,71.0,71,70.0,80,70,1,0,0,3,13.998835389214848,64.0,70.6,69.0,12.4,0.0,0.0,0.0,1.0
24,84,1,17.370858648025116,11.736077016252436,178,75,92,89,87.0,78,81.0,82,63,3,0,0,1,16.879965883045582,84.4,76.6,46.6,7.0,0.0,0.0,0.0,1.0
26,67,1,13.815511557963774,8.006700845440367,172,70,87,89,74.0,59,80.0,73,43,1,0,0,3,13.41265503043043,74.8,59.4,37.8,9.2,0.0,0.0,0.0,1.0
29,67,1,13.815511557963774,8.517393171418904,174,77,74,78,71.0,65,71.0,67,64,1,0,0,3,13.429671974294894,70.4,64.4,35.4,10.0,0.0,1.0,0.0,0.0
25,72,1,14.603968372873895,9.305741456739437,172,64,84,79,84.0,67,74.0,79,62,1,0,0,3,13.41265503043043,73.2,69.0,46.4,8.8,0.0,0.0,0.0,1.0
24,76,1,15.039286283703994,9.90353755128617,190,85,70,69,69.0,71,65.0,77,83,1,1,0,0,14.75054160751006,70.0,67.6,47.6,7.2,0.0,1.0,0.0,0.0
24,77,1,14.80876270134486,9.105090961257083,180,77,80,87,66.0,68,61.0,78,80,1,0,0,1,13.871635850777416,58.8,62.6,71.2,8.6,1.0,0.0,0.0,0.0
24,80,0,15.955576839107596,10.491301994830229,185,77,72,73,74.0,74,74.0,85,71,1,0,0,2,14.363311208990105,73.2,76.8,64.8,10.0,0.0,0.0,0.0,1.0
23,86,1,17.356469910987094,10.736418414365376,189,84,52,46,38.0,79,38.0,41,53,3,0,0,4,16.971758479457478,35.2,35.4,18.8,80.0,0.0,0.0,1.0,0.0
27,68,1,13.71015115341694,7.601402334583733,190,90,54,52,64.0,65,53.0,72,88,1,0,0,1,13.41265503043043,54.0,59.0,68.8,8.6,1.0,0.0,0.0,0.0
27,70,0,14.220976332738882,8.294299608857235,184,70,81,82,74.0,66,54.0,85,70,1,0,0,3,13.294343149448215,61.8,64.6,65.2,10.8,1.0,0.0,0.0,0.0
24,83,1,16.97251102166758,9.99884318585288,173,68,89,86,89.0,77,88.0,76,68,1,0,0,2,15.372130078018222,76.8,77.0,72.8,12.2,0.0,0.0,0.0,1.0
26,71,0,14.220976332738882,8.517393171418904,185,73,66,63,63.0,64,68.0,74,75,1,0,0,3,13.429671974294894,56.0,61.8,68.0,10.0,1.0,0.0,0.0,0.0
22,77,0,14.946912992035967,9.210440366976515,170,61,82,78,81.0,64,83.0,84,60,1,0,0,2,14.153038794064742,64.8,69.6,62.6,10.0,1.0,0.0,0.0,0.0
23,76,1,14.557448378884017,8.006700845440367,184,80,58,62,56.0,68,58.0,75,78,1,0,0,4,13.430423468636937,51.6,62.6,69.4,10.8,1.0,0.0,0.0,0.0
25,73,1,14.557448378884017,8.294299608857235,179,70,77,78,73.0,72,73.0,74,64,1,0,0,2,14.624167796362473,70.8,70.6,65.6,9.8,0.0,0.0,0.0,1.0
30,69,0,13.997832948091215,9.546884034617923,178,71,76,77,76.0,65,74.0,72,61,1,0,0,3,14.408448494864269,70.8,67.8,62.8,7.6,1.0,0.0,0.0,0.0
22,77,1,14.978661680269909,8.294299608857235,185,70,83,86,82.0,63,64.0,75,52,1,0,0,3,13.44957184754862,74.0,65.6,32.8,7.6,0.0,0.0,0.0,1.0
24,77,0,15.096444681204078,9.741027444837728,182,78,88,92,74.0,72,74.0,84,67,1,0,0,3,14.854857111029087,80.0,64.6,28.2,9.0,0.0,1.0,0.0,0.0
26,76,0,15.894952224644102,8.699681400989514,184,69,72,78,72.0,74,66.0,72,64,1,0,0,2,13.429671974294894,75.8,75.2,63.6,9.6,0.0,0.0,0.0,1.0
25,74,0,14.80876270134486,9.105090961257083,178,69,76,72,73.0,69,73.0,72,55,1,0,0,2,13.44957184754862,67.8,70.6,66.0,10.6,0.0,0.0,0.0,1.0
25,74,1,14.603968372873895,8.853808274977197,191,86,77,78,74.0,66,72.0,80,84,1,0,0,3,13.430423468636937,65.0,67.6,70.8,12.4,1.0,0.0,0.0,0.0
23,74,1,14.45736497045232,8.294299608857235,180,72,76,77,67.0,64,69.0,64,60,1,1,0,0,13.59370396184002,63.8,63.2,62.0,8.4,1.0,0.0,0.0,0.0
25,68,1,13.910821646859096,7.601402334583733,180,66,70,67,70.0,64,67.0,65,70,1,0,0,2,13.25509810906975,66.6,66.4,59.6,10.6,0.0,0.0,0.0,1.0
21,79,1,14.80876270134486,8.006700845440367,180,66,82,87,77.0,63,69.0,62,56,1,0,0,0,13.429671974294894,75.0,62.0,33.6,10.0,0.0,0.0,0.0,1.0
25,74,1,14.731801689838347,8.987321812850125,189,78,68,62,73.0,69,64.0,87,69,1,0,0,1,14.251366018425204,66.6,73.8,37.4,10.6,0.0,0.0,0.0,1.0
32,64,1,12.899222326086994,8.699681400989514,170,73,70,70,75.0,66,72.0,57,63,1,0,0,0,13.42140055078884,63.8,62.2,59.6,13.8,0.0,1.0,0.0,0.0
23,79,1,15.687312888712007,9.798182590890704,167,70,78,64,83.0,63,90.0,69,61,1,0,0,2,13.41265503043043,72.2,73.4,47.4,10.0,0.0,0.0,0.0,1.0
24,68,1,13.527829818844936,7.601402334583733,191,81,49,50,35.0,59,35.0,62,73,1,0,0,1,13.430423468636937,39.0,52.2,64.8,10.4,1.0,0.0,0.0,0.0
22,77,0,14.80876270134486,7.601402334583733,178,70,68,68,66.0,63,71.0,69,56,1,0,0,0,13.41265503043043,63.8,71.2,52.0,11.2,0.0,0.0,0.0,1.0
24,62,1,12.524530013005734,6.2166061010848646,182,78,59,62,51.0,58,50.0,71,72,1,0,0,3,12.405891714189504,45.2,51.4,61.2,10.6,1.0,0.0,0.0,0.0
25,77,1,16.012735246411598,10.12667110305036,173,66,80,82,80.0,70,76.0,69,53,1,0,0,4,15.628673270728685,76.6,74.0,49.8,9.6,0.0,0.0,0.0,1.0
25,79,1,15.520258832020865,10.239995502805316,190,85,72,79,65.0,73,36.0,59,83,1,0,0,2,14.88780755010243,61.6,63.6,75.2,8.0,1.0,0.0,0.0,0.0
22,83,1,16.648723960844016,10.404293143019792,188,84,78,78,69.0,75,76.0,77,83,1,0,0,3,15.575290897227545,79.0,74.8,36.8,10.2,0.0,1.0,0.0,0.0
25,80,1,16.677711496036597,11.23850177707664,174,63,77,73,85.0,76,83.0,80,62,2,0,0,3,14.983621912043796,72.8,79.2,74.2,9.0,0.0,0.0,0.0,1.0
25,78,1,15.76142084987672,10.518700218288163,192,87,80,85,55.0,72,57.0,78,82,1,1,0,0,16.441010450234856,73.4,69.8,72.0,8.8,1.0,0.0,0.0,0.0
27,79,1,16.066802461833923,9.741027444837728,191,82,40,42,38.0,70,35.0,40,65,3,0,0,4,15.195864248799568,31.6,47.0,21.6,77.2,0.0,0.0,1.0,0.0
23,83,1,16.860033043306743,10.518700218288163,175,74,85,83,85.0,76,82.0,74,72,1,0,0,4,16.49242228437618,81.0,74.0,39.4,10.6,0.0,0.0,0.0,1.0
25,78,0,15.76142084987672,10.714439990727769,182,70,78,80,74.0,72,75.0,82,70,1,0,0,3,14.871630686612209,68.6,75.8,70.2,10.2,1.0,0.0,0.0,0.0
25,78,1,15.955576839107596,10.62135173563291,175,70,86,86,82.0,71,82.0,82,64,1,1,0,0,15.18667034241208,71.0,69.4,69.6,9.2,1.0,0.0,0.0,0.0
25,76,1,14.946912992035967,9.39274525863144,201,85,33,33,39.0,59,32.0,44,75,1,0,0,3,14.279655649260516,27.4,38.2,26.6,71.4,0.0,0.0,1.0,0.0
25,74,0,14.731801689838347,9.472781556562168,173,73,91,93,93.0,70,90.0,68,70,1,0,0,2,13.428623497660066,80.0,69.2,39.2,9.0,0.0,0.0,0.0,1.0
31,68,1,13.815511557963774,8.294299608857235,176,74,81,79,75.0,62,68.0,59,62,1,0,0,2,13.270945307233916,70.2,64.0,41.2,10.0,0.0,0.0,0.0,1.0
25,77,1,16.257857680289998,11.264476926102368,170,66,84,83,84.0,71,82.0,66,40,1,1,0,0,13.44957184754862,79.8,71.8,41.4,11.0,0.0,0.0,0.0,1.0
30,70,1,14.285514812209817,9.952325334619427,192,89,59,62,56.0,65,45.0,74,82,1,0,0,0,12.403886455454844,66.8,63.4,33.0,10.2,0.0,1.0,0.0,0.0
26,78,0,16.341239282272525,10.34177474101152,178,70,73,71,79.0,75,72.0,76,60,1,0,0,2,15.301697799011285,73.0,77.8,68.2,8.4,0.0,0.0,0.0,1.0
27,70,1,14.151983508870948,9.210440366976515,181,68,67,69,65.0,70,57.0,51,62,1,1,0,0,14.09014108287065,64.2,64.6,67.2,11.0,0.0,0.0,0.0,1.0
26,77,0,15.607270193858982,10.691967639914864,188,85,62,73,58.0,67,66.0,83,86,1,0,0,4,15.50401682042424,64.6,73.4,76.0,10.0,1.0,0.0,0.0,0.0
26,75,1,15.404745967162468,10.239995502805316,178,72,73,70,82.0,78,79.0,85,63,1,0,0,1,15.395685399636829,68.8,75.8,65.2,11.2,0.0,0.0,0.0,1.0
24,77,1,14.690979711984754,8.294299608857235,194,84,31,29,26.0,62,24.0,24,60,1,0,0,2,13.48615795088625,27.6,39.8,23.8,70.4,0.0,0.0,1.0,0.0
24,78,1,15.363073279446224,9.99884318585288,187,75,78,80,69.0,74,67.0,68,69,1,0,0,4,14.31051747489281,74.6,64.8,32.4,11.0,0.0,1.0,0.0,0.0
33,72,0,13.997832948091215,9.741027444837728,172,71,78,78,71.0,68,77.0,80,78,2,0,0,2,13.41265503043043,72.2,69.2,70.4,9.2,1.0,0.0,0.0,0.0
26,69,1,14.151983508870948,9.546884034617923,190,88,66,68,66.0,63,70.0,68,84,1,0,0,0,14.333247729793596,68.8,62.6,41.2,12.4,0.0,1.0,0.0,0.0
25,78,1,15.955576839107596,11.350418300109132,181,78,69,70,70.0,71,67.0,81,73,2,0,0,2,16.196403043813582,69.0,72.2,73.0,11.2,1.0,0.0,0.0,0.0
25,77,1,14.946912992035967,9.210440366976515,186,78,67,65,60.0,70,61.0,90,73,1,0,0,1,14.32525293560403,54.0,72.0,70.8,9.8,0.0,0.0,0.0,1.0
24,75,1,15.096444681204078,9.472781556562168,176,75,75,75,74.0,63,67.0,78,71,1,0,0,2,14.897767360202277,62.2,69.8,72.0,9.2,1.0,0.0,0.0,0.0
26,72,1,14.77102238760702,8.853808274977197,178,75,82,78,75.0,70,72.0,76,67,1,0,0,2,13.41265503043043,71.4,70.2,61.8,8.8,0.0,1.0,0.0,0.0
27,77,1,16.213405921671733,10.404293143019792,189,86,64,63,66.0,76,68.0,78,75,1,0,0,5,13.44957184754862,70.2,77.8,75.4,10.0,0.0,0.0,0.0,1.0
23,78,1,15.039286283703994,8.987321812850125,190,87,64,78,55.0,70,61.0,59,88,1,0,0,4,13.429671974294894,48.2,59.0,75.0,10.4,1.0,0.0,0.0,0.0
27,73,0,14.285514812209817,9.39274525863144,187,75,20,18,35.0,64,34.0,22,52,1,0,0,2,14.138000829987742,21.0,34.4,17.8,68.8,0.0,0.0,1.0,0.0
25,79,0,16.118095750958314,9.99884318585288,175,70,84,81,82.0,70,74.0,75,59,1,0,0,2,14.51826585307885,77.6,72.2,41.4,8.6,0.0,0.0,0.0,1.0
28,70,0,14.151983508870948,8.699681400989514,183,74,74,75,62.0,66,46.0,80,82,1,0,0,0,13.41265503043043,61.2,66.2,70.6,10.0,1.0,0.0,0.0,0.0
23,85,0,17.034386422832473,10.5713425658087,195,74,65,75,34.0,79,43.0,72,82,1,0,0,4,16.284036288958497,58.2,68.0,80.8,10.4,1.0,0.0,0.0,0.0
25,67,1,13.815511557963774,8.006700845440367,185,78,77,76,78.0,62,66.0,68,68,1,1,0,0,12.637789232381426,71.4,63.2,37.8,9.6,0.0,0.0,0.0,1.0
23,81,1,15.894952224644102,10.691967639914864,176,70,86,80,79.0,70,71.0,73,69,1,1,0,0,15.50401682042424,61.8,67.0,71.2,11.2,1.0,0.0,0.0,0.0
25,69,1,13.910821646859096,8.006700845440367,177,75,67,55,77.0,68,78.0,75,63,1,0,0,2,13.032885213236014,60.6,70.0,60.2,10.4,0.0,0.0,0.0,1.0
26,72,1,14.285514812209817,8.006700845440367,186,82,63,71,55.0,65,54.0,83,82,1,0,0,1,13.636884368960992,56.0,68.0,68.2,7.8,1.0,0.0,0.0,0.0
24,63,1,12.691583538230216,6.55250788703459,168,64,86,83,84.0,56,77.0,60,66,1,0,0,2,12.658490039644525,68.4,54.8,55.4,11.2,0.0,0.0,0.0,1.0
24,73,1,14.285514812209817,9.305741456739437,187,83,65,70,55.0,66,56.0,74,77,1,0,0,2,13.695201127481578,60.4,62.8,68.6,9.4,1.0,0.0,0.0,0.0
29,68,1,13.997832948091215,8.853808274977197,192,77,57,66,56.0,67,60.0,79,86,1,0,0,3,11.576504309579544,63.6,58.2,38.2,11.4,0.0,1.0,0.0,0.0
24,74,1,14.77102238760702,8.517393171418904,176,67,91,91,89.0,63,80.0,82,51,1,0,0,2,13.428623497660066,76.4,70.8,36.0,8.4,0.0,0.0,0.0,1.0
23,77,0,15.009433329466964,10.34177474101152,178,71,77,74,77.0,71,75.0,82,62,1,0,0,2,14.649766642505796,70.2,73.2,66.0,11.4,0.0,0.0,0.0,1.0
24,74,1,14.557448378884017,8.699681400989514,175,64,84,83,80.0,67,84.0,77,50,1,0,0,3,14.285082756493908,66.6,70.4,60.2,10.0,0.0,0.0,0.0,1.0
21,80,1,14.77102238760702,9.546884034617923,193,88,43,47,50.0,68,45.0,35,70,1,0,0,2,16.948545828682747,32.4,33.0,25.2,66.4,0.0,0.0,1.0,0.0
25,75,1,14.946912992035967,8.853808274977197,179,75,67,64,71.0,74,82.0,92,80,1,0,0,2,13.430423468636937,65.6,76.0,71.6,10.6,0.0,0.0,0.0,1.0
24,67,1,13.171155446333852,6.2166061010848646,187,80,81,85,79.0,52,61.0,79,85,1,0,0,3,13.429671974294894,73.4,60.8,29.8,10.6,0.0,1.0,0.0,0.0
25,66,1,13.652992804936396,8.006700845440367,170,70,79,78,77.0,54,80.0,61,44,1,0,0,3,13.429671974294894,68.0,60.8,33.6,10.0,0.0,1.0,0.0,0.0
34,67,1,12.691583538230216,7.601402334583733,179,75,56,58,52.0,69,46.0,76,77,1,0,0,3,13.428623497660066,47.0,59.4,68.0,7.8,1.0,0.0,0.0,0.0
28,51,1,11.002116507732016,6.2166061010848646,183,75,32,47,64.0,50,52.0,59,66,1,0,0,3,13.428623497660066,45.0,53.6,53.4,8.0,0.0,0.0,0.0,1.0
26,76,0,15.341567078850604,10.463131911491969,192,90,70,75,61.0,71,60.0,79,82,1,0,0,1,15.775295655193498,61.8,67.4,75.0,8.2,1.0,0.0,0.0,0.0
25,77,0,15.687312888712007,10.691967639914864,185,77,63,68,64.0,75,67.0,78,68,1,0,0,1,15.869238069245602,62.4,75.0,71.6,9.4,0.0,0.0,0.0,1.0
23,84,0,17.01418371633128,11.350418300109132,178,68,88,87,86.0,78,86.0,74,52,1,0,0,3,16.426881333686847,78.4,75.0,70.4,11.0,1.0,0.0,0.0,0.0
23,81,1,15.76142084987672,9.798182590890704,188,82,28,29,31.0,69,42.0,38,64,1,1,0,0,13.430423468636937,33.0,50.6,24.8,76.2,0.0,0.0,1.0,0.0
24,82,1,16.88356353960952,11.034905792929417,193,81,55,68,46.0,78,47.0,78,83,1,0,0,3,16.166348166056316,52.4,66.0,80.2,9.4,1.0,0.0,0.0,0.0
24,73,1,14.285514812209817,8.517393171418904,187,86,47,72,34.0,60,54.0,62,90,1,0,0,3,13.546982684869008,44.4,51.6,68.2,7.8,1.0,0.0,0.0,0.0
23,78,1,15.123843647884687,8.853808274977197,184,80,81,83,87.0,71,81.0,76,76,1,0,0,3,13.428623497660066,76.2,68.8,36.4,9.2,0.0,1.0,0.0,0.0
24,65,1,13.34550852871726,8.294299608857235,187,77,63,65,59.0,62,54.0,66,74,1,1,0,0,12.91470438127681,62.8,57.2,34.8,9.8,0.0,1.0,0.0,0.0
27,77,1,16.213405921671733,10.12667110305036,177,69,82,80,78.0,76,73.0,82,73,1,0,0,4,14.795913167624263,78.4,76.2,52.2,9.8,0.0,1.0,0.0,0.0
25,68,1,13.997832948091215,9.39274525863144,172,68,80,84,80.0,67,87.0,68,53,1,0,0,2,13.656445867195275,73.0,59.6,22.8,9.6,0.0,1.0,0.0,0.0
26,73,1,14.845130332288226,8.853808274977197,168,59,84,88,90.0,69,91.0,66,49,1,0,0,3,14.02577906326064,79.2,68.2,29.2,13.8,0.0,1.0,0.0,0.0
26,72,1,14.077875591662238,8.517393171418904,190,75,28,33,34.0,64,26.0,25,68,1,0,0,2,13.947228239922785,23.8,21.8,20.2,66.4,0.0,0.0,1.0,0.0
26,77,1,16.257857680289998,10.839600519357369,179,72,80,79,75.0,74,75.0,76,63,1,0,0,3,14.106458379209172,77.0,75.2,41.8,10.8,0.0,0.0,0.0,1.0
27,74,1,15.319588176962746,8.987321812850125,173,73,76,67,76.0,75,77.0,81,64,1,0,0,0,13.17523998457459,71.2,75.4,68.0,9.8,0.0,0.0,0.0,1.0
25,77,1,14.648420115681892,9.105090961257083,195,84,33,26,32.0,67,28.0,22,65,1,0,0,3,14.600614279303723,25.2,24.4,25.2,70.2,0.0,0.0,1.0,0.0
24,74,0,14.45736497045232,8.006700845440367,175,77,82,83,78.0,57,83.0,74,77,1,0,0,1,13.44957184754862,71.6,65.8,36.4,9.6,0.0,0.0,0.0,1.0
26,80,1,16.341239282272525,10.165890277802454,182,76,62,50,68.0,77,67.0,85,75,1,0,0,3,14.819217976213192,63.2,77.6,74.4,10.4,0.0,0.0,0.0,1.0
22,67,1,13.171155446333852,6.311734809152915,190,78,74,80,69.0,57,64.0,74,71,1,0,0,0,13.430423468636937,65.8,52.6,30.6,8.6,0.0,1.0,0.0,0.0
24,76,1,15.009433329466964,8.294299608857235,171,72,87,81,88.0,75,84.0,85,74,1,0,0,1,13.683466936633568,75.0,74.2,70.6,9.2,1.0,0.0,0.0,0.0
25,75,0,14.946912992035967,9.105090961257083,177,71,75,50,82.0,72,80.0,77,51,1,0,0,2,14.109520945985508,63.2,74.8,61.2,8.6,0.0,0.0,0.0,1.0
26,74,1,15.341567078850604,9.741027444837728,180,78,81,74,80.0,73,77.0,78,64,1,0,0,2,14.937280746517237,76.6,74.0,67.6,8.4,0.0,1.0,0.0,0.0
25,73,1,14.403297778421797,8.987321812850125,183,71,76,82,70.0,68,62.0,75,80,1,0,0,2,14.093425610284967,72.0,67.2,33.2,8.4,0.0,1.0,0.0,0.0
24,84,0,17.11134746100564,10.778977123006351,185,79,77,79,75.0,75,71.0,64,68,2,0,0,3,15.96835649384011,79.4,72.0,45.0,9.6,0.0,1.0,0.0,0.0
24,83,0,17.32705602664604,11.51293546492023,177,70,91,88,86.0,78,92.0,73,78,3,0,0,5,16.64766857226892,84.8,75.4,61.8,8.4,0.0,0.0,0.0,1.0
24,70,1,13.910821646859096,7.601402334583733,182,77,70,73,71.0,63,60.0,67,63,1,0,0,2,13.44957184754862,62.4,61.4,61.8,10.8,0.0,0.0,0.0,1.0
20,72,1,13.122365377402328,7.601402334583733,171,68,58,60,71.0,55,81.0,66,52,1,0,0,0,13.84040564268077,58.4,64.6,40.8,10.0,0.0,0.0,0.0,1.0
26,77,1,15.404745967162468,10.043292972227004,179,77,69,75,62.0,74,55.0,76,76,1,0,0,2,14.748640992369191,67.0,71.8,74.4,8.8,0.0,0.0,0.0,1.0
28,76,0,15.520258832020865,10.87806606028079,194,89,53,65,50.0,75,34.0,66,85,1,0,0,5,15.28219120923456,54.0,70.2,77.4,9.6,1.0,0.0,0.0,0.0
26,69,1,14.151983508870948,8.987321812850125,184,77,71,72,72.0,63,64.0,64,68,1,0,0,2,13.428623497660066,71.6,62.6,28.8,10.2,0.0,1.0,0.0,0.0
25,74,1,14.731801689838347,8.294299608857235,175,72,86,83,79.0,66,81.0,78,72,1,0,0,1,13.636884368960992,75.8,65.4,40.0,9.6,0.0,1.0,0.0,0.0
26,64,1,13.26212705890841,7.601402334583733,176,68,84,80,92.0,62,69.0,68,39,1,0,0,1,13.2717749695279,71.6,56.8,37.8,8.6,0.0,0.0,0.0,1.0
